timestamp,Altiva Equity Ex-Top 100 Long-Short Fund,Altiva Hybrid Long-Short Fund,Apex Hybrid Long-Short Fund,Arthaya Equity Long Short Fund,Arudha Equity Long-Short Fund,Arudha Hybrid Long-Short Fund,Diviniti Equity Long Short Fund,DynaSIF Active Asset Allocator Long-Short Fund,DynaSIF Equity Ex-Top 100 Long-Short Fund,DynaSIF Equity Long-Short Fund,Infinity Hybrid Long-Short Fund,Magnum Hybrid Long Short Fund,Platinum Hybrid Long-Short Fund,Qsif Active Asset Allocator Long-Short Fund,Qsif Equity Ex-Top 100 Long-Short Fund,Qsif Equity Long-Short Fund,Qsif Hybrid Long-Short Fund,Qsif Sector Rotation Long-Short Fund,RedHex Hybrid Long-Short Fund,Sapphire Equity Long-Short SIF,Titanium Equity Long-Short Fund,Titanium Hybrid Long-Short Fund,WSIF Equity Ex-Top 100 Long-Short Fund,WSIF Equity Long-Short Fund,iSIF Active Asset Allocator Long-Short Fund,iSIF Equity Ex-Top 100 Long-Short Fund,iSIF Equity Long-Short Fund,iSIF Hybrid Long-Short Fund
2026-06-09 00:00:00+00:00,,10.6901,10.14,10.023,10.048,10.224,915.6311,10.2214,,10.2017,,10.2691,,10.2161,10.0582,10.3103,10.4523,10.0905,,980.4789,9.9263,9.9355,9.8676,9.8423,10.0098,9.86,10.01,9.855
2026-06-10 00:00:00+00:00,9.9692,10.67,10.12,10.0286,10.04,10.238,915.921,10.1713,,10.1339,,10.2694,,10.1266,10.0058,10.2308,10.4181,10.0723,,973.7109,9.8901,9.9106,9.8558,9.8005,10.0019,9.82,10.0,9.813
2026-06-11 00:00:00+00:00,9.9363,10.6631,10.11,10.0264,10.026,10.234,913.483,10.1122,,10.066,,10.2628,10.001,10.1222,9.9427,10.2423,10.4358,10.0189,,968.7248,9.854,9.8951,9.7786,9.7604,9.9984,9.76,10.0,9.7695
2026-06-12 00:00:00+00:00,10.1302,10.7286,10.18,10.0502,10.113,10.235,924.871,10.1847,,10.2455,,10.3203,10.028,10.2239,10.0601,10.3831,10.4831,10.0433,,989.1887,10.0282,10.0084,10.0247,9.9818,10.0259,9.92,10.02,9.958
2026-06-15 00:00:00+00:00,10.3148,10.7513,10.2099,10.0766,10.189,10.247,932.0715,10.2482,,10.3846,,10.3662,10.054,10.3074,10.1677,10.4314,10.4797,10.102,,999.8883,10.148,10.0966,10.2382,10.1752,10.0402,10.01,10.04,10.106
2026-06-16 00:00:00+00:00,10.3287,10.7672,10.22,10.0864,10.235,10.252,935.5665,10.2825,,10.4454,,10.3921,10.067,10.3571,10.3388,10.4971,10.5594,10.1434,,1002.3743,10.2079,10.1262,10.3188,10.2589,10.0501,10.07,10.11,10.1307
2026-06-17 00:00:00+00:00,10.3765,10.7774,10.2426,10.1095,10.268,10.254,940.2725,10.3022,,10.5006,,10.405,10.083,10.4164,10.4044,10.5644,10.5446,10.1767,,1005.9742,10.2255,10.1492,10.3951,10.3526,10.0616,10.1,10.15,10.1659
2026-06-18 00:00:00+00:00,10.4593,10.7805,10.2629,10.1432,10.294,10.261,942.9783,10.3452,,10.5708,,10.4202,10.092,10.4518,10.4508,10.5655,10.5526,10.185,,1011.239,10.2763,10.1838,10.4742,10.4229,10.0714,10.12,10.2,10.1998
2026-06-19 00:00:00+00:00,10.5007,10.7835,10.2743,10.1545,10.284,10.262,941.0704,10.3227,,10.5829,,10.4142,10.089,10.456,10.4525,10.5645,10.5439,10.1753,,1011.4084,10.2505,10.1645,10.4699,10.3806,10.0649,10.13,10.21,10.1782
2026-06-22 00:00:00+00:00,10.5439,10.7979,10.2873,10.1475,10.325,10.272,944.9903,10.3339,,10.5828,,10.4448,10.109,10.4792,10.5555,10.6139,10.5448,10.1175,,1016.4391,10.2808,10.1994,10.5407,10.4541,10.0862,10.18,10.25,10.2259
2026-06-23 00:00:00+00:00,10.5373,10.7846,10.2815,10.1061,10.269,10.276,937.0845,10.3061,,10.5191,,10.4313,10.079,10.4074,10.4289,10.5019,10.4822,10.0574,,1005.3505,10.2189,10.1526,10.5061,10.3867,10.0712,10.14,10.18,10.1579
2026-06-24 00:00:00+00:00,10.6273,10.7923,10.2935,10.1041,10.314,10.283,943.6077,10.3634,,10.5653,,10.4445,10.089,10.419,10.4662,10.5408,10.5057,10.0884,,1009.0056,10.2458,10.1863,10.5925,10.4932,10.0882,10.17,10.22,10.2052
2026-06-25 00:00:00+00:00,10.569,10.8012,10.2867,10.1136,10.32,10.298,943.2731,10.3339,,10.5632,,10.455,10.098,10.5781,10.5981,10.6548,10.6094,10.2455,10.0213,1008.8986,10.2356,10.1923,10.5452,10.4465,10.117,10.14,10.23,10.256
2026-06-29 00:00:00+00:00,10.5123,10.8058,10.2966,10.081,10.275,10.307,939.2089,10.3079,9.9808,10.4561,,10.4456,10.083,10.5513,10.5306,10.6364,10.593,10.2147,10.0225,1005.4527,10.1698,10.1723,10.536,10.4218,10.098,10.07,10.17,10.2053
2026-06-30 00:00:00+00:00,10.5779,10.8111,10.3027,10.0851,10.294,10.313,939.7426,10.3331,10.0487,10.5138,,10.4314,10.087,10.5486,10.5082,10.6254,10.5912,10.2177,10.0376,1003.3225,10.1676,10.182,10.5511,10.4136,10.0839,10.09,10.18,10.2186
2026-07-01 00:00:00+00:00,10.6547,10.8198,10.3195,10.1373,10.34,10.323,944.4347,10.3481,10.0897,10.5973,,10.4634,10.121,10.5703,10.5227,10.6735,10.6077,10.3098,10.0375,1005.8926,10.2103,10.1862,10.5737,10.4512,10.1262,10.12,10.24,10.2896
2026-07-02 00:00:00+00:00,10.7582,10.8405,10.351,10.1595,10.417,10.33,945.435,10.3805,10.1429,10.6674,,10.4816,10.138,10.5961,10.6233,10.7104,10.6308,10.2761,10.0466,1010.4821,10.2812,10.2337,10.6637,10.549,10.1603,10.18,10.3,10.3545
2026-07-03 00:00:00+00:00,10.7516,10.8391,10.3645,10.1615,10.438,10.333,948.0354,,10.1063,10.6902,,10.4866,10.139,10.6815,10.6345,10.8001,10.6675,10.3298,10.0756,1009.8421,10.2908,10.2318,10.6549,10.545,10.1792,10.2,10.27,10.3403
2026-07-06 00:00:00+00:00,10.8254,10.8483,10.3792,10.2116,10.468,10.341,956.3894,10.4297,10.1292,10.7316,,10.504,10.152,10.6996,10.6767,10.8659,10.6528,10.3478,10.0659,1015.7306,10.3519,10.2748,10.6742,10.5848,10.2158,10.23,10.36,10.3943
2026-07-07 00:00:00+00:00,10.8273,10.8815,10.3798,10.2053,10.473,10.341,953.1206,10.4287,10.1131,10.7326,,10.5035,10.151,10.767,10.7334,10.9152,10.7164,10.3681,10.0681,1010.5227,10.3566,10.272,10.6585,10.5714,10.2211,10.25,10.34,10.3866
2026-07-08 00:00:00+00:00,10.6284,10.8414,10.3349,10.0116,10.323,10.324,935.9481,10.374,9.9764,10.5641,,10.438,10.09,10.6395,10.5613,10.7335,10.6111,10.2539,10.0561,992.9225,10.2137,10.1613,10.5194,10.4089,10.1415,10.15,10.16,10.216
2026-07-09 00:00:00+00:00,10.8032,10.8603,10.3526,10.0633,10.407,10.327,942.7155,10.3842,10.1605,10.6417,10.061,10.4512,10.098,10.7271,10.6612,10.902,10.667,10.3216,10.0634,1000.5518,10.276,10.1924,10.6048,10.5089,10.1623,10.23,10.22,10.2573
2026-07-10 00:00:00+00:00,10.9326,10.8983,10.3841,10.1341,10.473,10.337,952.8496,10.4103,10.3287,10.6927,10.078,10.5036,10.125,10.7997,10.7319,10.9871,10.7412,10.3595,10.0601,1012.7154,10.3725,10.2449,10.7228,10.6483,10.2061,10.31,10.34,10.3331
2026-07-13 00:00:00+00:00,10.9428,10.8988,10.3842,10.1358,10.502,10.335,951.8728,10.4265,10.3989,10.6725,10.094,10.4994,10.117,10.9063,10.8427,11.1286,10.8361,10.3764,10.0646,1011.7826,10.375,10.2357,10.7932,10.752,10.1998,10.3,10.34,10.3357
2026-07-14 00:00:00+00:00,10.8153,10.8928,10.3635,10.0677,10.465,10.327,948.2535,10.3872,10.2792,10.6128,10.093,10.4936,10.105,10.8615,10.7891,11.0468,10.7978,10.3527,10.0605,1004.6707,10.3324,10.1981,10.729,10.674,10.1996,10.29,10.28,10.2514
2026-07-15 00:00:00+00:00,10.8794,10.8982,10.3675,10.0815,10.474,10.328,951.0819,10.3961,10.2921,10.6259,10.093,10.5022,10.113,10.9176,10.8427,11.1025,10.7942,10.3517,10.0568,1006.5016,10.3599,10.214,10.8067,10.7139,10.205,10.33,10.41,10.3192
2026-07-16 00:00:00+00:00,10.8406,10.8937,10.369,10.0646,10.467,10.334,951.7251,10.4034,10.2786,10.6062,10.103,10.5025,10.116,10.9286,10.8668,11.1314,10.8098,10.3617,10.06,1003.6202,10.3251,10.2388,10.8032,10.7332,10.208,10.32,10.4,10.3097
2026-07-17 00:00:00+00:00,10.7814,10.9082,10.3829,10.0955,10.52,10.338,953.1879,10.4157,10.1816,10.6291,10.12,10.5397,10.137,10.9362,10.8654,11.1495,10.7862,10.3239,10.0731,1006.6806,10.3777,10.2627,10.7797,10.7617,10.2428,10.32,10.41,10.3732
